user_id,rank,movie_id,title,avg_rating,fav_genre
719,1,1449,Pather Panchali (1955),4.625,Drama
719,2,483,Casablanca (1942),4.4568,Drama
719,3,178,12 Angry Men (1957),4.344,Drama
719,4,134,Citizen Kane (1941),4.2929,Drama
719,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
720,1,1449,Pather Panchali (1955),4.625,Drama
720,2,318,Schindler's List (1993),4.4664,Drama
720,3,483,Casablanca (1942),4.4568,Drama
720,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
720,5,178,12 Angry Men (1957),4.344,Drama
721,1,1449,Pather Panchali (1955),4.625,Drama
721,2,483,Casablanca (1942),4.4568,Drama
721,3,178,12 Angry Men (1957),4.344,Drama
721,4,134,Citizen Kane (1941),4.2929,Drama
721,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
722,1,408,"Close Shave, A (1995)",4.4911,Thriller
722,2,603,Rear Window (1954),4.3876,Thriller
722,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
722,4,513,"Third Man, The (1949)",4.3333,Thriller
722,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
723,1,1449,Pather Panchali (1955),4.625,Drama
723,2,318,Schindler's List (1993),4.4664,Drama
723,3,483,Casablanca (1942),4.4568,Drama
723,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
723,5,134,Citizen Kane (1941),4.2929,Drama
724,1,1449,Pather Panchali (1955),4.625,Drama
724,2,318,Schindler's List (1993),4.4664,Drama
724,3,483,Casablanca (1942),4.4568,Drama
724,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
724,5,178,12 Angry Men (1957),4.344,Drama
725,1,408,"Close Shave, A (1995)",4.4911,Thriller
725,2,603,Rear Window (1954),4.3876,Thriller
725,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
725,4,513,"Third Man, The (1949)",4.3333,Thriller
725,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
726,1,408,"Close Shave, A (1995)",4.4911,Comedy
726,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
726,3,480,North by Northwest (1959),4.2849,Comedy
726,4,251,Shall We Dance? (1996),4.2609,Comedy
726,5,316,As Good As It Gets (1997),4.1964,Comedy
727,1,313,Titanic (1997),4.2457,Action
727,2,515,"Boot, Das (1981)",4.204,Action
727,3,498,"African Queen, The (1951)",4.1842,Action
727,4,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
727,5,298,Face/Off (1997),3.768,Action
728,1,1449,Pather Panchali (1955),4.625,Drama
728,2,318,Schindler's List (1993),4.4664,Drama
728,3,483,Casablanca (1942),4.4568,Drama
728,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
728,5,178,12 Angry Men (1957),4.344,Drama
729,1,408,"Close Shave, A (1995)",4.4911,Thriller
729,2,603,Rear Window (1954),4.3876,Thriller
729,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
729,4,513,"Third Man, The (1949)",4.3333,Thriller
729,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
730,1,1449,Pather Panchali (1955),4.625,Drama
730,2,318,Schindler's List (1993),4.4664,Drama
730,3,483,Casablanca (1942),4.4568,Drama
730,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
730,5,178,12 Angry Men (1957),4.344,Drama
731,1,1449,Pather Panchali (1955),4.625,Drama
731,2,318,Schindler's List (1993),4.4664,Drama
731,3,483,Casablanca (1942),4.4568,Drama
731,4,178,12 Angry Men (1957),4.344,Drama
731,5,134,Citizen Kane (1941),4.2929,Drama
732,1,1449,Pather Panchali (1955),4.625,Drama
732,2,318,Schindler's List (1993),4.4664,Drama
732,3,483,Casablanca (1942),4.4568,Drama
732,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
732,5,178,12 Angry Men (1957),4.344,Drama
733,1,1449,Pather Panchali (1955),4.625,Drama
733,2,318,Schindler's List (1993),4.4664,Drama
733,3,483,Casablanca (1942),4.4568,Drama
733,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
733,5,178,12 Angry Men (1957),4.344,Drama
734,1,1449,Pather Panchali (1955),4.625,Drama
734,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
734,3,178,12 Angry Men (1957),4.344,Drama
734,4,134,Citizen Kane (1941),4.2929,Drama
734,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
735,1,1449,Pather Panchali (1955),4.625,Drama
735,2,318,Schindler's List (1993),4.4664,Drama
735,3,483,Casablanca (1942),4.4568,Drama
735,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
735,5,178,12 Angry Men (1957),4.344,Drama
736,1,1449,Pather Panchali (1955),4.625,Drama
736,2,318,Schindler's List (1993),4.4664,Drama
736,3,483,Casablanca (1942),4.4568,Drama
736,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
736,5,178,12 Angry Men (1957),4.344,Drama
737,1,1449,Pather Panchali (1955),4.625,Drama
737,2,318,Schindler's List (1993),4.4664,Drama
737,3,483,Casablanca (1942),4.4568,Drama
737,4,178,12 Angry Men (1957),4.344,Drama
737,5,134,Citizen Kane (1941),4.2929,Drama
738,1,515,"Boot, Das (1981)",4.204,Action
738,2,187,"Godfather: Part II, The (1974)",4.1866,Action
738,3,498,"African Queen, The (1951)",4.1842,Action
738,4,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
738,5,435,Butch Cassidy and the Sundance Kid (1969),3.9491,Action
739,1,1449,Pather Panchali (1955),4.625,Drama
739,2,483,Casablanca (1942),4.4568,Drama
739,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
739,4,178,12 Angry Men (1957),4.344,Drama
739,5,134,Citizen Kane (1941),4.2929,Drama
740,1,408,"Close Shave, A (1995)",4.4911,Thriller
740,2,603,Rear Window (1954),4.3876,Thriller
740,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
740,4,513,"Third Man, The (1949)",4.3333,Thriller
740,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
741,1,408,"Close Shave, A (1995)",4.4911,Comedy
741,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
741,3,251,Shall We Dance? (1996),4.2609,Comedy
741,4,316,As Good As It Gets (1997),4.1964,Comedy
741,5,170,Cinema Paradiso (1988),4.1736,Comedy
742,1,1449,Pather Panchali (1955),4.625,Drama
742,2,318,Schindler's List (1993),4.4664,Drama
742,3,483,Casablanca (1942),4.4568,Drama
742,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
742,5,178,12 Angry Men (1957),4.344,Drama
743,1,1449,Pather Panchali (1955),4.625,Drama
743,2,318,Schindler's List (1993),4.4664,Drama
743,3,483,Casablanca (1942),4.4568,Drama
743,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
743,5,178,12 Angry Men (1957),4.344,Drama
744,1,1449,Pather Panchali (1955),4.625,Drama
744,2,318,Schindler's List (1993),4.4664,Drama
744,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
744,4,178,12 Angry Men (1957),4.344,Drama
744,5,134,Citizen Kane (1941),4.2929,Drama
745,1,1449,Pather Panchali (1955),4.625,Drama
745,2,318,Schindler's List (1993),4.4664,Drama
745,3,178,12 Angry Men (1957),4.344,Drama
745,4,134,Citizen Kane (1941),4.2929,Drama
745,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
746,1,313,Titanic (1997),4.2457,Action
746,2,515,"Boot, Das (1981)",4.204,Action
746,3,187,"Godfather: Part II, The (1974)",4.1866,Action
746,4,498,"African Queen, The (1951)",4.1842,Action
746,5,173,"Princess Bride, The (1987)",4.1728,Action
747,1,1449,Pather Panchali (1955),4.625,Drama
747,2,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
747,3,272,Good Will Hunting (1997),4.2626,Drama
747,4,1524,Kaspar Hauser (1993),4.25,Drama
747,5,641,Paths of Glory (1957),4.2121,Drama
748,1,1449,Pather Panchali (1955),4.625,Drama
748,2,178,12 Angry Men (1957),4.344,Drama
748,3,134,Citizen Kane (1941),4.2929,Drama
748,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
748,5,98,"Silence of the Lambs, The (1991)",4.2897,Drama
749,1,313,Titanic (1997),4.2457,Action
749,2,515,"Boot, Das (1981)",4.204,Action
749,3,651,Glory (1989),4.076,Action
749,4,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
749,5,28,Apollo 13 (1995),3.9312,Action
750,1,408,"Close Shave, A (1995)",4.4911,Thriller
750,2,603,Rear Window (1954),4.3876,Thriller
750,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
750,4,513,"Third Man, The (1949)",4.3333,Thriller
750,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
751,1,408,"Close Shave, A (1995)",4.4911,Comedy
751,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
751,3,251,Shall We Dance? (1996),4.2609,Comedy
751,4,170,Cinema Paradiso (1988),4.1736,Comedy
751,5,1251,A Chef in Love (1996),4.125,Comedy
752,1,1449,Pather Panchali (1955),4.625,Drama
752,2,318,Schindler's List (1993),4.4664,Drama
752,3,483,Casablanca (1942),4.4568,Drama
752,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
752,5,178,12 Angry Men (1957),4.344,Drama
753,1,1449,Pather Panchali (1955),4.625,Drama
753,2,318,Schindler's List (1993),4.4664,Drama
753,3,178,12 Angry Men (1957),4.344,Drama
753,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
753,5,127,"Godfather, The (1972)",4.2833,Drama
754,1,1449,Pather Panchali (1955),4.625,Drama
754,2,318,Schindler's List (1993),4.4664,Drama
754,3,483,Casablanca (1942),4.4568,Drama
754,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
754,5,178,12 Angry Men (1957),4.344,Drama
755,1,1449,Pather Panchali (1955),4.625,Drama
755,2,318,Schindler's List (1993),4.4664,Drama
755,3,483,Casablanca (1942),4.4568,Drama
755,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
755,5,178,12 Angry Men (1957),4.344,Drama
756,1,127,"Godfather, The (1972)",4.2833,Action
756,2,174,Raiders of the Lost Ark (1981),4.2524,Action
756,3,313,Titanic (1997),4.2457,Action
756,4,172,"Empire Strikes Back, The (1980)",4.2044,Action
756,5,515,"Boot, Das (1981)",4.204,Action
757,1,127,"Godfather, The (1972)",4.2833,Action
757,2,187,"Godfather: Part II, The (1974)",4.1866,Action
757,3,498,"African Queen, The (1951)",4.1842,Action
757,4,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
757,5,435,Butch Cassidy and the Sundance Kid (1969),3.9491,Action
758,1,1449,Pather Panchali (1955),4.625,Drama
758,2,318,Schindler's List (1993),4.4664,Drama
758,3,178,12 Angry Men (1957),4.344,Drama
758,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
758,5,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
759,1,174,Raiders of the Lost Ark (1981),4.2524,Action
759,2,313,Titanic (1997),4.2457,Action
759,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
759,4,515,"Boot, Das (1981)",4.204,Action
759,5,187,"Godfather: Part II, The (1974)",4.1866,Action
760,1,483,Casablanca (1942),4.4568,Romance
760,2,313,Titanic (1997),4.2457,Romance
760,3,966,"Affair to Remember, An (1957)",4.1923,Romance
760,4,498,"African Queen, The (1951)",4.1842,Romance
760,5,170,Cinema Paradiso (1988),4.1736,Romance
761,1,1449,Pather Panchali (1955),4.625,Drama
761,2,318,Schindler's List (1993),4.4664,Drama
761,3,483,Casablanca (1942),4.4568,Drama
761,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
761,5,178,12 Angry Men (1957),4.344,Drama
762,1,483,Casablanca (1942),4.4568,Romance
762,2,50,Star Wars (1977),4.3585,Romance
762,3,313,Titanic (1997),4.2457,Romance
762,4,172,"Empire Strikes Back, The (1980)",4.2044,Romance
762,5,966,"Affair to Remember, An (1957)",4.1923,Romance
763,1,1449,Pather Panchali (1955),4.625,Drama
763,2,318,Schindler's List (1993),4.4664,Drama
763,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
763,4,178,12 Angry Men (1957),4.344,Drama
763,5,134,Citizen Kane (1941),4.2929,Drama
764,1,1449,Pather Panchali (1955),4.625,Drama
764,2,483,Casablanca (1942),4.4568,Drama
764,3,178,12 Angry Men (1957),4.344,Drama
764,4,134,Citizen Kane (1941),4.2929,Drama
764,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
765,1,1449,Pather Panchali (1955),4.625,Drama
765,2,318,Schindler's List (1993),4.4664,Drama
765,3,483,Casablanca (1942),4.4568,Drama
765,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
765,5,178,12 Angry Men (1957),4.344,Drama
766,1,1449,Pather Panchali (1955),4.625,Drama
766,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
766,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
766,4,427,To Kill a Mockingbird (1962),4.2922,Drama
766,5,285,Secrets & Lies (1996),4.2654,Drama
767,1,1449,Pather Panchali (1955),4.625,Drama
767,2,318,Schindler's List (1993),4.4664,Drama
767,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
767,4,178,12 Angry Men (1957),4.344,Drama
767,5,134,Citizen Kane (1941),4.2929,Drama
768,1,1449,Pather Panchali (1955),4.625,Drama
768,2,318,Schindler's List (1993),4.4664,Drama
768,3,483,Casablanca (1942),4.4568,Drama
768,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
768,5,178,12 Angry Men (1957),4.344,Drama
769,1,408,"Close Shave, A (1995)",4.4911,Comedy
769,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
769,3,480,North by Northwest (1959),4.2849,Comedy
769,4,251,Shall We Dance? (1996),4.2609,Comedy
769,5,316,As Good As It Gets (1997),4.1964,Comedy
770,1,1449,Pather Panchali (1955),4.625,Drama
770,2,318,Schindler's List (1993),4.4664,Drama
770,3,483,Casablanca (1942),4.4568,Drama
770,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
770,5,178,12 Angry Men (1957),4.344,Drama
771,1,480,North by Northwest (1959),4.2849,Comedy
771,2,316,As Good As It Gets (1997),4.1964,Comedy
771,3,170,Cinema Paradiso (1988),4.1736,Comedy
771,4,1007,Waiting for Guffman (1996),4.1277,Comedy
771,5,1251,A Chef in Love (1996),4.125,Comedy
772,1,408,"Close Shave, A (1995)",4.4911,Thriller
772,2,603,Rear Window (1954),4.3876,Thriller
772,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
772,4,513,"Third Man, The (1949)",4.3333,Thriller
772,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
773,1,1449,Pather Panchali (1955),4.625,Drama
773,2,483,Casablanca (1942),4.4568,Drama
773,3,178,12 Angry Men (1957),4.344,Drama
773,4,134,Citizen Kane (1941),4.2929,Drama
773,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
774,1,313,Titanic (1997),4.2457,Action
774,2,498,"African Queen, The (1951)",4.1842,Action
774,3,173,"Princess Bride, The (1987)",4.1728,Action
774,4,651,Glory (1989),4.076,Action
774,5,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
775,1,1449,Pather Panchali (1955),4.625,Drama
775,2,318,Schindler's List (1993),4.4664,Drama
775,3,483,Casablanca (1942),4.4568,Drama
775,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
775,5,178,12 Angry Men (1957),4.344,Drama
776,1,183,Alien (1979),4.0344,Horror
776,2,208,Young Frankenstein (1974),3.945,Horror
776,3,853,Braindead (1992),3.8571,Horror
776,4,1243,Night Flier (1997),3.7143,Horror
776,5,671,Bride of Frankenstein (1935),3.6087,Horror
777,1,1449,Pather Panchali (1955),4.625,Drama
777,2,318,Schindler's List (1993),4.4664,Drama
777,3,483,Casablanca (1942),4.4568,Drama
777,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
777,5,178,12 Angry Men (1957),4.344,Drama
778,1,1449,Pather Panchali (1955),4.625,Drama
778,2,318,Schindler's List (1993),4.4664,Drama
778,3,483,Casablanca (1942),4.4568,Drama
778,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
778,5,178,12 Angry Men (1957),4.344,Drama
779,1,408,"Close Shave, A (1995)",4.4911,Comedy
779,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
779,3,480,North by Northwest (1959),4.2849,Comedy
779,4,251,Shall We Dance? (1996),4.2609,Comedy
779,5,316,As Good As It Gets (1997),4.1964,Comedy
780,1,1449,Pather Panchali (1955),4.625,Drama
780,2,483,Casablanca (1942),4.4568,Drama
780,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
780,4,178,12 Angry Men (1957),4.344,Drama
780,5,134,Citizen Kane (1941),4.2929,Drama
781,1,1449,Pather Panchali (1955),4.625,Drama
781,2,178,12 Angry Men (1957),4.344,Drama
781,3,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
781,4,427,To Kill a Mockingbird (1962),4.2922,Drama
781,5,357,One Flew Over the Cuckoo's Nest (1975),4.2917,Drama
782,1,1449,Pather Panchali (1955),4.625,Drama
782,2,318,Schindler's List (1993),4.4664,Drama
782,3,483,Casablanca (1942),4.4568,Drama
782,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
782,5,178,12 Angry Men (1957),4.344,Drama
783,1,1449,Pather Panchali (1955),4.625,Drama
783,2,318,Schindler's List (1993),4.4664,Drama
783,3,483,Casablanca (1942),4.4568,Drama
783,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
783,5,178,12 Angry Men (1957),4.344,Drama
784,1,1449,Pather Panchali (1955),4.625,Drama
784,2,318,Schindler's List (1993),4.4664,Drama
784,3,483,Casablanca (1942),4.4568,Drama
784,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
784,5,178,12 Angry Men (1957),4.344,Drama
785,1,408,"Close Shave, A (1995)",4.4911,Comedy
785,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
785,3,480,North by Northwest (1959),4.2849,Comedy
785,4,251,Shall We Dance? (1996),4.2609,Comedy
785,5,316,As Good As It Gets (1997),4.1964,Comedy
786,1,1449,Pather Panchali (1955),4.625,Drama
786,2,483,Casablanca (1942),4.4568,Drama
786,3,64,"Shawshank Redemption, The (1994)",4.4452,Drama
786,4,178,12 Angry Men (1957),4.344,Drama
786,5,134,Citizen Kane (1941),4.2929,Drama
787,1,1449,Pather Panchali (1955),4.625,Drama
787,2,318,Schindler's List (1993),4.4664,Drama
787,3,483,Casablanca (1942),4.4568,Drama
787,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
787,5,178,12 Angry Men (1957),4.344,Drama
788,1,1449,Pather Panchali (1955),4.625,Drama
788,2,178,12 Angry Men (1957),4.344,Drama
788,3,134,Citizen Kane (1941),4.2929,Drama
788,4,127,"Godfather, The (1972)",4.2833,Drama
788,5,285,Secrets & Lies (1996),4.2654,Drama
789,1,1449,Pather Panchali (1955),4.625,Drama
789,2,318,Schindler's List (1993),4.4664,Drama
789,3,483,Casablanca (1942),4.4568,Drama
789,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
789,5,178,12 Angry Men (1957),4.344,Drama
790,1,408,"Close Shave, A (1995)",4.4911,Comedy
790,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
790,3,480,North by Northwest (1959),4.2849,Comedy
790,4,251,Shall We Dance? (1996),4.2609,Comedy
790,5,316,As Good As It Gets (1997),4.1964,Comedy
791,1,408,"Close Shave, A (1995)",4.4911,Thriller
791,2,603,Rear Window (1954),4.3876,Thriller
791,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
791,4,513,"Third Man, The (1949)",4.3333,Thriller
791,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
792,1,1449,Pather Panchali (1955),4.625,Drama
792,2,318,Schindler's List (1993),4.4664,Drama
792,3,483,Casablanca (1942),4.4568,Drama
792,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
792,5,178,12 Angry Men (1957),4.344,Drama
793,1,1449,Pather Panchali (1955),4.625,Drama
793,2,318,Schindler's List (1993),4.4664,Drama
793,3,483,Casablanca (1942),4.4568,Drama
793,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
793,5,178,12 Angry Men (1957),4.344,Drama
794,1,1449,Pather Panchali (1955),4.625,Drama
794,2,318,Schindler's List (1993),4.4664,Drama
794,3,483,Casablanca (1942),4.4568,Drama
794,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
794,5,178,12 Angry Men (1957),4.344,Drama
795,1,408,"Close Shave, A (1995)",4.4911,Comedy
795,2,480,North by Northwest (1959),4.2849,Comedy
795,3,251,Shall We Dance? (1996),4.2609,Comedy
795,4,316,As Good As It Gets (1997),4.1964,Comedy
795,5,170,Cinema Paradiso (1988),4.1736,Comedy
796,1,1449,Pather Panchali (1955),4.625,Drama
796,2,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
796,3,285,Secrets & Lies (1996),4.2654,Drama
796,4,1524,Kaspar Hauser (1993),4.25,Drama
796,5,641,Paths of Glory (1957),4.2121,Drama
797,1,408,"Close Shave, A (1995)",4.4911,Comedy
797,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
797,3,480,North by Northwest (1959),4.2849,Comedy
797,4,251,Shall We Dance? (1996),4.2609,Comedy
797,5,316,As Good As It Gets (1997),4.1964,Comedy
798,1,408,"Close Shave, A (1995)",4.4911,Comedy
798,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
798,3,251,Shall We Dance? (1996),4.2609,Comedy
798,4,316,As Good As It Gets (1997),4.1964,Comedy
798,5,170,Cinema Paradiso (1988),4.1736,Comedy
799,1,1449,Pather Panchali (1955),4.625,Drama
799,2,318,Schindler's List (1993),4.4664,Drama
799,3,483,Casablanca (1942),4.4568,Drama
799,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
799,5,178,12 Angry Men (1957),4.344,Drama
800,1,174,Raiders of the Lost Ark (1981),4.2524,Action
800,2,313,Titanic (1997),4.2457,Action
800,3,172,"Empire Strikes Back, The (1980)",4.2044,Action
800,4,515,"Boot, Das (1981)",4.204,Action
800,5,187,"Godfather: Part II, The (1974)",4.1866,Action
801,1,408,"Close Shave, A (1995)",4.4911,Thriller
801,2,603,Rear Window (1954),4.3876,Thriller
801,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
801,4,513,"Third Man, The (1949)",4.3333,Thriller
801,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
802,1,208,Young Frankenstein (1974),3.945,Horror
802,2,853,Braindead (1992),3.8571,Horror
802,3,1243,Night Flier (1997),3.7143,Horror
802,4,671,Bride of Frankenstein (1935),3.6087,Horror
802,5,675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.5556,Horror
803,1,1449,Pather Panchali (1955),4.625,Drama
803,2,318,Schindler's List (1993),4.4664,Drama
803,3,483,Casablanca (1942),4.4568,Drama
803,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
803,5,178,12 Angry Men (1957),4.344,Drama
804,1,408,"Close Shave, A (1995)",4.4911,Comedy
804,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
804,3,251,Shall We Dance? (1996),4.2609,Comedy
804,4,316,As Good As It Gets (1997),4.1964,Comedy
804,5,170,Cinema Paradiso (1988),4.1736,Comedy
805,1,408,"Close Shave, A (1995)",4.4911,Comedy
805,2,480,North by Northwest (1959),4.2849,Comedy
805,3,251,Shall We Dance? (1996),4.2609,Comedy
805,4,316,As Good As It Gets (1997),4.1964,Comedy
805,5,170,Cinema Paradiso (1988),4.1736,Comedy
806,1,1449,Pather Panchali (1955),4.625,Drama
806,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
806,3,178,12 Angry Men (1957),4.344,Drama
806,4,134,Citizen Kane (1941),4.2929,Drama
806,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
807,1,187,"Godfather: Part II, The (1974)",4.1866,Action
807,2,651,Glory (1989),4.076,Action
807,3,183,Alien (1979),4.0344,Action
807,4,1019,"Die xue shuang xiong (Killer, The) (1989)",3.9677,Action
807,5,176,Aliens (1986),3.9472,Action
808,1,1449,Pather Panchali (1955),4.625,Drama
808,2,318,Schindler's List (1993),4.4664,Drama
808,3,483,Casablanca (1942),4.4568,Drama
808,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
808,5,178,12 Angry Men (1957),4.344,Drama
809,1,408,"Close Shave, A (1995)",4.4911,Thriller
809,2,603,Rear Window (1954),4.3876,Thriller
809,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
809,4,513,"Third Man, The (1949)",4.3333,Thriller
809,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
810,1,408,"Close Shave, A (1995)",4.4911,Comedy
810,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
810,3,480,North by Northwest (1959),4.2849,Comedy
810,4,251,Shall We Dance? (1996),4.2609,Comedy
810,5,316,As Good As It Gets (1997),4.1964,Comedy
811,1,1449,Pather Panchali (1955),4.625,Drama
811,2,318,Schindler's List (1993),4.4664,Drama
811,3,483,Casablanca (1942),4.4568,Drama
811,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
811,5,178,12 Angry Men (1957),4.344,Drama
812,1,408,"Close Shave, A (1995)",4.4911,Thriller
812,2,603,Rear Window (1954),4.3876,Thriller
812,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
812,4,513,"Third Man, The (1949)",4.3333,Thriller
812,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
813,1,408,"Close Shave, A (1995)",4.4911,Comedy
813,2,169,"Wrong Trousers, The (1993)",4.4661,Comedy
813,3,480,North by Northwest (1959),4.2849,Comedy
813,4,251,Shall We Dance? (1996),4.2609,Comedy
813,5,316,As Good As It Gets (1997),4.1964,Comedy
814,1,183,Alien (1979),4.0344,Horror
814,2,208,Young Frankenstein (1974),3.945,Horror
814,3,853,Braindead (1992),3.8571,Horror
814,4,1243,Night Flier (1997),3.7143,Horror
814,5,671,Bride of Frankenstein (1935),3.6087,Horror
815,1,1449,Pather Panchali (1955),4.625,Drama
815,2,64,"Shawshank Redemption, The (1994)",4.4452,Drama
815,3,178,12 Angry Men (1957),4.344,Drama
815,4,963,Some Folks Call It a Sling Blade (1993),4.2927,Drama
815,5,285,Secrets & Lies (1996),4.2654,Drama
816,1,408,"Close Shave, A (1995)",4.4911,Thriller
816,2,603,Rear Window (1954),4.3876,Thriller
816,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
816,4,513,"Third Man, The (1949)",4.3333,Thriller
816,5,963,Some Folks Call It a Sling Blade (1993),4.2927,Thriller
817,1,50,Star Wars (1977),4.3585,Action
817,2,127,"Godfather, The (1972)",4.2833,Action
817,3,174,Raiders of the Lost Ark (1981),4.2524,Action
817,4,313,Titanic (1997),4.2457,Action
817,5,172,"Empire Strikes Back, The (1980)",4.2044,Action
818,1,1449,Pather Panchali (1955),4.625,Drama
818,2,318,Schindler's List (1993),4.4664,Drama
818,3,483,Casablanca (1942),4.4568,Drama
818,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
818,5,178,12 Angry Men (1957),4.344,Drama
819,1,1449,Pather Panchali (1955),4.625,Drama
819,2,318,Schindler's List (1993),4.4664,Drama
819,3,483,Casablanca (1942),4.4568,Drama
819,4,64,"Shawshank Redemption, The (1994)",4.4452,Drama
819,5,178,12 Angry Men (1957),4.344,Drama
820,1,408,"Close Shave, A (1995)",4.4911,Thriller
820,2,603,Rear Window (1954),4.3876,Thriller
820,3,12,"Usual Suspects, The (1995)",4.3858,Thriller
