user_id,favorite_genre,avoid_rank,movie_id,title,global_avg_rating
748,Drama,4,1165,Big Bully (1996),1.8571
748,Drama,5,375,Showgirls (1995),1.9565
749,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
749,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
749,Action,3,1087,Bloodsport 2 (1995),1.7
749,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
749,Action,5,976,Solo (1996),1.8333
750,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
750,Thriller,2,1274,Robocop 3 (1993),1.7273
750,Thriller,3,976,Solo (1996),1.8333
750,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
750,Thriller,5,1393,Stag (1997),2.1111
751,Comedy,1,1287,Ed (1996),1.3333
751,Comedy,2,104,Theodore Rex (1995),1.4
751,Comedy,3,1246,Bushwhacked (1995),1.5714
751,Comedy,4,1509,Getting Even with Dad (1994),1.6
751,Comedy,5,1162,Phat Beach (1996),1.6
752,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
752,Drama,2,981,Dangerous Ground (1997),1.75
752,Drama,3,1272,Talking About Sex (1994),1.8
752,Drama,4,1165,Big Bully (1996),1.8571
752,Drama,5,375,Showgirls (1995),1.9565
753,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
753,Drama,2,981,Dangerous Ground (1997),1.75
753,Drama,3,1272,Talking About Sex (1994),1.8
753,Drama,4,1165,Big Bully (1996),1.8571
753,Drama,5,375,Showgirls (1995),1.9565
754,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
754,Drama,2,981,Dangerous Ground (1997),1.75
754,Drama,3,1272,Talking About Sex (1994),1.8
754,Drama,4,1165,Big Bully (1996),1.8571
754,Drama,5,375,Showgirls (1995),1.9565
755,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
755,Drama,2,981,Dangerous Ground (1997),1.75
755,Drama,3,1272,Talking About Sex (1994),1.8
755,Drama,4,1165,Big Bully (1996),1.8571
755,Drama,5,375,Showgirls (1995),1.9565
756,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
756,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
756,Action,3,1087,Bloodsport 2 (1995),1.7
756,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
756,Action,5,976,Solo (1996),1.8333
757,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
757,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
757,Action,3,1087,Bloodsport 2 (1995),1.7
757,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
757,Action,5,976,Solo (1996),1.8333
758,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
758,Drama,2,981,Dangerous Ground (1997),1.75
758,Drama,3,1272,Talking About Sex (1994),1.8
758,Drama,4,1165,Big Bully (1996),1.8571
758,Drama,5,375,Showgirls (1995),1.9565
759,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
759,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
759,Action,3,1087,Bloodsport 2 (1995),1.7
759,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
759,Action,5,976,Solo (1996),1.8333
760,Romance,1,545,Vampire in Brooklyn (1995),1.8333
760,Romance,2,1487,Even Cowgirls Get the Blues (1993),2.0
760,Romance,3,1089,Speed 2: Cruise Control (1997),2.1316
760,Romance,4,1289,Jack and Sarah (1995),2.1429
760,Romance,5,36,Mad Love (1995),2.1538
761,Drama,1,981,Dangerous Ground (1997),1.75
761,Drama,2,1165,Big Bully (1996),1.8571
761,Drama,3,375,Showgirls (1995),1.9565
761,Drama,4,1214,In the Realm of the Senses (Ai no corrida) (1976),2.0
761,Drama,5,1392,"Locusts, The (1997)",2.0
762,Romance,1,545,Vampire in Brooklyn (1995),1.8333
762,Romance,2,1487,Even Cowgirls Get the Blues (1993),2.0
762,Romance,3,1037,Grease 2 (1982),2.0
762,Romance,4,1089,Speed 2: Cruise Control (1997),2.1316
762,Romance,5,1289,Jack and Sarah (1995),2.1429
763,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
763,Drama,2,981,Dangerous Ground (1997),1.75
763,Drama,3,1272,Talking About Sex (1994),1.8
763,Drama,4,1165,Big Bully (1996),1.8571
763,Drama,5,1530,Jefferson in Paris (1995),2.0
764,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
764,Drama,2,981,Dangerous Ground (1997),1.75
764,Drama,3,1272,Talking About Sex (1994),1.8
764,Drama,4,1165,Big Bully (1996),1.8571
764,Drama,5,375,Showgirls (1995),1.9565
765,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
765,Drama,2,981,Dangerous Ground (1997),1.75
765,Drama,3,1272,Talking About Sex (1994),1.8
765,Drama,4,1165,Big Bully (1996),1.8571
765,Drama,5,375,Showgirls (1995),1.9565
766,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
766,Drama,2,981,Dangerous Ground (1997),1.75
766,Drama,3,1272,Talking About Sex (1994),1.8
766,Drama,4,1165,Big Bully (1996),1.8571
766,Drama,5,1214,In the Realm of the Senses (Ai no corrida) (1976),2.0
767,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
767,Drama,2,981,Dangerous Ground (1997),1.75
767,Drama,3,1272,Talking About Sex (1994),1.8
767,Drama,4,1165,Big Bully (1996),1.8571
767,Drama,5,375,Showgirls (1995),1.9565
768,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
768,Drama,2,981,Dangerous Ground (1997),1.75
768,Drama,3,1272,Talking About Sex (1994),1.8
768,Drama,4,1165,Big Bully (1996),1.8571
768,Drama,5,375,Showgirls (1995),1.9565
769,Comedy,1,1287,Ed (1996),1.3333
769,Comedy,2,104,Theodore Rex (1995),1.4
769,Comedy,3,1246,Bushwhacked (1995),1.5714
769,Comedy,4,1509,Getting Even with Dad (1994),1.6
769,Comedy,5,1162,Phat Beach (1996),1.6
770,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
770,Drama,2,981,Dangerous Ground (1997),1.75
770,Drama,3,1272,Talking About Sex (1994),1.8
770,Drama,4,1165,Big Bully (1996),1.8571
770,Drama,5,375,Showgirls (1995),1.9565
771,Comedy,1,1287,Ed (1996),1.3333
771,Comedy,2,104,Theodore Rex (1995),1.4
771,Comedy,3,1246,Bushwhacked (1995),1.5714
771,Comedy,4,1162,Phat Beach (1996),1.6
771,Comedy,5,1509,Getting Even with Dad (1994),1.6
772,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
772,Thriller,2,1274,Robocop 3 (1993),1.7273
772,Thriller,3,976,Solo (1996),1.8333
772,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
772,Thriller,5,1393,Stag (1997),2.1111
773,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
773,Drama,2,981,Dangerous Ground (1997),1.75
773,Drama,3,1272,Talking About Sex (1994),1.8
773,Drama,4,1165,Big Bully (1996),1.8571
773,Drama,5,375,Showgirls (1995),1.9565
774,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
774,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
774,Action,3,1087,Bloodsport 2 (1995),1.7
774,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
774,Action,5,976,Solo (1996),1.8333
775,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
775,Drama,2,981,Dangerous Ground (1997),1.75
775,Drama,3,1272,Talking About Sex (1994),1.8
775,Drama,4,1165,Big Bully (1996),1.8571
775,Drama,5,375,Showgirls (1995),1.9565
776,Horror,1,424,Children of the Corn: The Gathering (1996),1.3158
776,Horror,2,669,Body Parts (1991),1.6154
776,Horror,3,453,Jaws 3-D (1983),1.9375
776,Horror,4,668,Blood Beach (1981),2.1667
776,Horror,5,767,"Addiction, The (1995)",2.1818
777,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
777,Drama,2,981,Dangerous Ground (1997),1.75
777,Drama,3,1272,Talking About Sex (1994),1.8
777,Drama,4,1165,Big Bully (1996),1.8571
777,Drama,5,375,Showgirls (1995),1.9565
778,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
778,Drama,2,981,Dangerous Ground (1997),1.75
778,Drama,3,1272,Talking About Sex (1994),1.8
778,Drama,4,1165,Big Bully (1996),1.8571
778,Drama,5,375,Showgirls (1995),1.9565
779,Comedy,1,1287,Ed (1996),1.3333
779,Comedy,2,104,Theodore Rex (1995),1.4
779,Comedy,3,1246,Bushwhacked (1995),1.5714
779,Comedy,4,1509,Getting Even with Dad (1994),1.6
779,Comedy,5,1162,Phat Beach (1996),1.6
780,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
780,Drama,2,981,Dangerous Ground (1997),1.75
780,Drama,3,1272,Talking About Sex (1994),1.8
780,Drama,4,1165,Big Bully (1996),1.8571
780,Drama,5,375,Showgirls (1995),1.9565
781,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
781,Drama,2,981,Dangerous Ground (1997),1.75
781,Drama,3,1272,Talking About Sex (1994),1.8
781,Drama,4,1165,Big Bully (1996),1.8571
781,Drama,5,375,Showgirls (1995),1.9565
782,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
782,Drama,2,981,Dangerous Ground (1997),1.75
782,Drama,3,1272,Talking About Sex (1994),1.8
782,Drama,4,1165,Big Bully (1996),1.8571
782,Drama,5,375,Showgirls (1995),1.9565
783,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
783,Drama,2,981,Dangerous Ground (1997),1.75
783,Drama,3,1272,Talking About Sex (1994),1.8
783,Drama,4,1165,Big Bully (1996),1.8571
783,Drama,5,375,Showgirls (1995),1.9565
784,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
784,Drama,2,981,Dangerous Ground (1997),1.75
784,Drama,3,1272,Talking About Sex (1994),1.8
784,Drama,4,1165,Big Bully (1996),1.8571
784,Drama,5,375,Showgirls (1995),1.9565
785,Comedy,1,1287,Ed (1996),1.3333
785,Comedy,2,104,Theodore Rex (1995),1.4
785,Comedy,3,1246,Bushwhacked (1995),1.5714
785,Comedy,4,1509,Getting Even with Dad (1994),1.6
785,Comedy,5,1162,Phat Beach (1996),1.6
786,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
786,Drama,2,981,Dangerous Ground (1997),1.75
786,Drama,3,1272,Talking About Sex (1994),1.8
786,Drama,4,1165,Big Bully (1996),1.8571
786,Drama,5,375,Showgirls (1995),1.9565
787,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
787,Drama,2,981,Dangerous Ground (1997),1.75
787,Drama,3,1272,Talking About Sex (1994),1.8
787,Drama,4,1165,Big Bully (1996),1.8571
787,Drama,5,375,Showgirls (1995),1.9565
788,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
788,Drama,2,981,Dangerous Ground (1997),1.75
788,Drama,3,1272,Talking About Sex (1994),1.8
788,Drama,4,1165,Big Bully (1996),1.8571
788,Drama,5,375,Showgirls (1995),1.9565
789,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
789,Drama,2,981,Dangerous Ground (1997),1.75
789,Drama,3,1272,Talking About Sex (1994),1.8
789,Drama,4,1165,Big Bully (1996),1.8571
789,Drama,5,375,Showgirls (1995),1.9565
790,Comedy,1,1287,Ed (1996),1.3333
790,Comedy,2,104,Theodore Rex (1995),1.4
790,Comedy,3,1246,Bushwhacked (1995),1.5714
790,Comedy,4,1162,Phat Beach (1996),1.6
790,Comedy,5,1509,Getting Even with Dad (1994),1.6
791,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
791,Thriller,2,1274,Robocop 3 (1993),1.7273
791,Thriller,3,976,Solo (1996),1.8333
791,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
791,Thriller,5,1393,Stag (1997),2.1111
792,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
792,Drama,2,981,Dangerous Ground (1997),1.75
792,Drama,3,1272,Talking About Sex (1994),1.8
792,Drama,4,1165,Big Bully (1996),1.8571
792,Drama,5,375,Showgirls (1995),1.9565
793,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
793,Drama,2,981,Dangerous Ground (1997),1.75
793,Drama,3,1272,Talking About Sex (1994),1.8
793,Drama,4,1165,Big Bully (1996),1.8571
793,Drama,5,375,Showgirls (1995),1.9565
794,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
794,Drama,2,981,Dangerous Ground (1997),1.75
794,Drama,3,1272,Talking About Sex (1994),1.8
794,Drama,4,1165,Big Bully (1996),1.8571
794,Drama,5,375,Showgirls (1995),1.9565
795,Comedy,1,1287,Ed (1996),1.3333
795,Comedy,2,104,Theodore Rex (1995),1.4
795,Comedy,3,1246,Bushwhacked (1995),1.5714
795,Comedy,4,1162,Phat Beach (1996),1.6
795,Comedy,5,1509,Getting Even with Dad (1994),1.6
796,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
796,Drama,2,981,Dangerous Ground (1997),1.75
796,Drama,3,1272,Talking About Sex (1994),1.8
796,Drama,4,1165,Big Bully (1996),1.8571
796,Drama,5,375,Showgirls (1995),1.9565
797,Comedy,1,1287,Ed (1996),1.3333
797,Comedy,2,104,Theodore Rex (1995),1.4
797,Comedy,3,1246,Bushwhacked (1995),1.5714
797,Comedy,4,1162,Phat Beach (1996),1.6
797,Comedy,5,1509,Getting Even with Dad (1994),1.6
798,Comedy,1,1287,Ed (1996),1.3333
798,Comedy,2,104,Theodore Rex (1995),1.4
798,Comedy,3,1246,Bushwhacked (1995),1.5714
798,Comedy,4,1162,Phat Beach (1996),1.6
798,Comedy,5,1336,Kazaam (1996),1.8
799,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
799,Drama,2,981,Dangerous Ground (1997),1.75
799,Drama,3,1272,Talking About Sex (1994),1.8
799,Drama,4,1165,Big Bully (1996),1.8571
799,Drama,5,375,Showgirls (1995),1.9565
800,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
800,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
800,Action,3,1087,Bloodsport 2 (1995),1.7
800,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
800,Action,5,976,Solo (1996),1.8333
801,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
801,Thriller,2,1274,Robocop 3 (1993),1.7273
801,Thriller,3,976,Solo (1996),1.8333
801,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
801,Thriller,5,1393,Stag (1997),2.1111
802,Horror,1,439,Amityville: A New Generation (1993),1.0
802,Horror,2,437,Amityville 1992: It's About Time (1992),1.0
802,Horror,3,438,Amityville 3-D (1983),1.1667
802,Horror,4,453,Jaws 3-D (1983),1.9375
802,Horror,5,590,Hellraiser: Bloodline (1996),2.0
803,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
803,Drama,2,981,Dangerous Ground (1997),1.75
803,Drama,3,1272,Talking About Sex (1994),1.8
803,Drama,4,1165,Big Bully (1996),1.8571
803,Drama,5,375,Showgirls (1995),1.9565
804,Comedy,1,1287,Ed (1996),1.3333
804,Comedy,2,104,Theodore Rex (1995),1.4
804,Comedy,3,1246,Bushwhacked (1995),1.5714
804,Comedy,4,1162,Phat Beach (1996),1.6
804,Comedy,5,1509,Getting Even with Dad (1994),1.6
805,Comedy,1,1287,Ed (1996),1.3333
805,Comedy,2,104,Theodore Rex (1995),1.4
805,Comedy,3,1246,Bushwhacked (1995),1.5714
805,Comedy,4,1509,Getting Even with Dad (1994),1.6
805,Comedy,5,1162,Phat Beach (1996),1.6
806,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
806,Drama,2,981,Dangerous Ground (1997),1.75
806,Drama,3,1272,Talking About Sex (1994),1.8
806,Drama,4,1165,Big Bully (1996),1.8571
806,Drama,5,375,Showgirls (1995),1.9565
807,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
807,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
807,Action,3,1087,Bloodsport 2 (1995),1.7
807,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
807,Action,5,976,Solo (1996),1.8333
808,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
808,Drama,2,981,Dangerous Ground (1997),1.75
808,Drama,3,1272,Talking About Sex (1994),1.8
808,Drama,4,1165,Big Bully (1996),1.8571
808,Drama,5,375,Showgirls (1995),1.9565
809,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
809,Thriller,2,1274,Robocop 3 (1993),1.7273
809,Thriller,3,976,Solo (1996),1.8333
809,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
809,Thriller,5,1393,Stag (1997),2.1111
810,Comedy,1,1287,Ed (1996),1.3333
810,Comedy,2,104,Theodore Rex (1995),1.4
810,Comedy,3,1246,Bushwhacked (1995),1.5714
810,Comedy,4,1509,Getting Even with Dad (1994),1.6
810,Comedy,5,1162,Phat Beach (1996),1.6
811,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
811,Drama,2,981,Dangerous Ground (1997),1.75
811,Drama,3,1272,Talking About Sex (1994),1.8
811,Drama,4,1165,Big Bully (1996),1.8571
811,Drama,5,375,Showgirls (1995),1.9565
812,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
812,Thriller,2,1274,Robocop 3 (1993),1.7273
812,Thriller,3,976,Solo (1996),1.8333
812,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
812,Thriller,5,1089,Speed 2: Cruise Control (1997),2.1316
813,Comedy,1,1287,Ed (1996),1.3333
813,Comedy,2,104,Theodore Rex (1995),1.4
813,Comedy,3,1246,Bushwhacked (1995),1.5714
813,Comedy,4,1509,Getting Even with Dad (1994),1.6
813,Comedy,5,1162,Phat Beach (1996),1.6
814,Horror,1,439,Amityville: A New Generation (1993),1.0
814,Horror,2,437,Amityville 1992: It's About Time (1992),1.0
814,Horror,3,438,Amityville 3-D (1983),1.1667
814,Horror,4,424,Children of the Corn: The Gathering (1996),1.3158
814,Horror,5,440,Amityville II: The Possession (1982),1.6429
815,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
815,Drama,2,981,Dangerous Ground (1997),1.75
815,Drama,3,1272,Talking About Sex (1994),1.8
815,Drama,4,1165,Big Bully (1996),1.8571
815,Drama,5,375,Showgirls (1995),1.9565
816,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
816,Thriller,2,1274,Robocop 3 (1993),1.7273
816,Thriller,3,976,Solo (1996),1.8333
816,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
816,Thriller,5,1393,Stag (1997),2.1111
817,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
817,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
817,Action,3,1087,Bloodsport 2 (1995),1.7
817,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
817,Action,5,976,Solo (1996),1.8333
818,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
818,Drama,2,981,Dangerous Ground (1997),1.75
818,Drama,3,1272,Talking About Sex (1994),1.8
818,Drama,4,1165,Big Bully (1996),1.8571
818,Drama,5,375,Showgirls (1995),1.9565
819,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
819,Drama,2,981,Dangerous Ground (1997),1.75
819,Drama,3,1272,Talking About Sex (1994),1.8
819,Drama,4,1165,Big Bully (1996),1.8571
819,Drama,5,375,Showgirls (1995),1.9565
820,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
820,Thriller,2,1274,Robocop 3 (1993),1.7273
820,Thriller,3,976,Solo (1996),1.8333
820,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
820,Thriller,5,1393,Stag (1997),2.1111
821,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
821,Drama,2,981,Dangerous Ground (1997),1.75
821,Drama,3,1272,Talking About Sex (1994),1.8
821,Drama,4,1165,Big Bully (1996),1.8571
821,Drama,5,375,Showgirls (1995),1.9565
822,Comedy,1,1287,Ed (1996),1.3333
822,Comedy,2,104,Theodore Rex (1995),1.4
822,Comedy,3,1246,Bushwhacked (1995),1.5714
822,Comedy,4,1162,Phat Beach (1996),1.6
822,Comedy,5,1509,Getting Even with Dad (1994),1.6
823,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
823,Drama,2,981,Dangerous Ground (1997),1.75
823,Drama,3,1272,Talking About Sex (1994),1.8
823,Drama,4,1165,Big Bully (1996),1.8571
823,Drama,5,375,Showgirls (1995),1.9565
824,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
824,Drama,2,981,Dangerous Ground (1997),1.75
824,Drama,3,1272,Talking About Sex (1994),1.8
824,Drama,4,1165,Big Bully (1996),1.8571
824,Drama,5,375,Showgirls (1995),1.9565
825,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
825,Drama,2,981,Dangerous Ground (1997),1.75
825,Drama,3,1272,Talking About Sex (1994),1.8
825,Drama,4,1165,Big Bully (1996),1.8571
825,Drama,5,375,Showgirls (1995),1.9565
826,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
826,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
826,Action,3,1087,Bloodsport 2 (1995),1.7
826,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
826,Action,5,976,Solo (1996),1.8333
827,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
827,Drama,2,981,Dangerous Ground (1997),1.75
827,Drama,3,1272,Talking About Sex (1994),1.8
827,Drama,4,1165,Big Bully (1996),1.8571
827,Drama,5,375,Showgirls (1995),1.9565
828,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
828,Drama,2,981,Dangerous Ground (1997),1.75
828,Drama,3,1272,Talking About Sex (1994),1.8
828,Drama,4,1165,Big Bully (1996),1.8571
828,Drama,5,375,Showgirls (1995),1.9565
829,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
829,Drama,2,981,Dangerous Ground (1997),1.75
829,Drama,3,1272,Talking About Sex (1994),1.8
829,Drama,4,1165,Big Bully (1996),1.8571
829,Drama,5,375,Showgirls (1995),1.9565
830,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
830,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
830,Action,3,1087,Bloodsport 2 (1995),1.7
830,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
830,Action,5,976,Solo (1996),1.8333
831,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
831,Drama,2,981,Dangerous Ground (1997),1.75
831,Drama,3,1272,Talking About Sex (1994),1.8
831,Drama,4,1165,Big Bully (1996),1.8571
831,Drama,5,375,Showgirls (1995),1.9565
832,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
832,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
832,Action,3,1087,Bloodsport 2 (1995),1.7
832,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
832,Action,5,976,Solo (1996),1.8333
833,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
833,Drama,2,981,Dangerous Ground (1997),1.75
833,Drama,3,1272,Talking About Sex (1994),1.8
833,Drama,4,1165,Big Bully (1996),1.8571
833,Drama,5,375,Showgirls (1995),1.9565
834,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
834,Drama,2,981,Dangerous Ground (1997),1.75
834,Drama,3,1272,Talking About Sex (1994),1.8
834,Drama,4,1165,Big Bully (1996),1.8571
834,Drama,5,375,Showgirls (1995),1.9565
835,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
835,Drama,2,981,Dangerous Ground (1997),1.75
835,Drama,3,1272,Talking About Sex (1994),1.8
835,Drama,4,1165,Big Bully (1996),1.8571
835,Drama,5,375,Showgirls (1995),1.9565
836,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
836,Drama,2,981,Dangerous Ground (1997),1.75
836,Drama,3,1272,Talking About Sex (1994),1.8
836,Drama,4,1165,Big Bully (1996),1.8571
836,Drama,5,375,Showgirls (1995),1.9565
837,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
837,Drama,2,981,Dangerous Ground (1997),1.75
837,Drama,3,1272,Talking About Sex (1994),1.8
837,Drama,4,1165,Big Bully (1996),1.8571
837,Drama,5,375,Showgirls (1995),1.9565
838,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
838,Drama,2,981,Dangerous Ground (1997),1.75
838,Drama,3,1272,Talking About Sex (1994),1.8
838,Drama,4,1165,Big Bully (1996),1.8571
838,Drama,5,375,Showgirls (1995),1.9565
839,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
839,Drama,2,981,Dangerous Ground (1997),1.75
839,Drama,3,1272,Talking About Sex (1994),1.8
839,Drama,4,1165,Big Bully (1996),1.8571
839,Drama,5,375,Showgirls (1995),1.9565
840,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
840,Drama,2,981,Dangerous Ground (1997),1.75
840,Drama,3,1272,Talking About Sex (1994),1.8
840,Drama,4,1165,Big Bully (1996),1.8571
840,Drama,5,375,Showgirls (1995),1.9565
841,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
841,Thriller,2,1274,Robocop 3 (1993),1.7273
841,Thriller,3,976,Solo (1996),1.8333
841,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
841,Thriller,5,1393,Stag (1997),2.1111
842,Thriller,1,758,Lawnmower Man 2: Beyond Cyberspace (1996),1.7143
842,Thriller,2,1274,Robocop 3 (1993),1.7273
842,Thriller,3,976,Solo (1996),1.8333
842,Thriller,4,743,"Crow: City of Angels, The (1996)",1.9487
842,Thriller,5,1393,Stag (1997),2.1111
843,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
843,Drama,2,981,Dangerous Ground (1997),1.75
843,Drama,3,1272,Talking About Sex (1994),1.8
843,Drama,4,1165,Big Bully (1996),1.8571
843,Drama,5,375,Showgirls (1995),1.9565
844,Action,1,314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
844,Action,2,1250,Best of the Best 3: No Turning Back (1995),1.5
844,Action,3,1087,Bloodsport 2 (1995),1.7
844,Action,4,247,Turbo: A Power Rangers Movie (1997),1.8
844,Action,5,976,Solo (1996),1.8333
845,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
845,Drama,2,981,Dangerous Ground (1997),1.75
845,Drama,3,1272,Talking About Sex (1994),1.8
845,Drama,4,1165,Big Bully (1996),1.8571
845,Drama,5,375,Showgirls (1995),1.9565
846,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
846,Drama,2,981,Dangerous Ground (1997),1.75
846,Drama,3,1272,Talking About Sex (1994),1.8
846,Drama,4,1165,Big Bully (1996),1.8571
846,Drama,5,375,Showgirls (1995),1.9565
847,Comedy,1,1287,Ed (1996),1.3333
847,Comedy,2,1246,Bushwhacked (1995),1.5714
847,Comedy,3,1162,Phat Beach (1996),1.6
847,Comedy,4,1509,Getting Even with Dad (1994),1.6
847,Comedy,5,1336,Kazaam (1996),1.8
848,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
848,Drama,2,981,Dangerous Ground (1997),1.75
848,Drama,3,1272,Talking About Sex (1994),1.8
848,Drama,4,1165,Big Bully (1996),1.8571
848,Drama,5,375,Showgirls (1995),1.9565
849,Drama,1,457,Free Willy 3: The Rescue (1997),1.7407
849,Drama,2,981,Dangerous Ground (1997),1.75
849,Drama,3,1272,Talking About Sex (1994),1.8
849,Drama,4,1165,Big Bully (1996),1.8571
849,Drama,5,375,Showgirls (1995),1.9565
850,Comedy,1,1287,Ed (1996),1.3333
